No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
21,2013,3,1,20,11,12,6,29,500,47,2.6,1028.2,-18.8,0,NE,1.9
22,2013,3,1,21,10,12,6,31,500,44,2.2,1029.2,-17.9,0,ENE,1.1
23,2013,3,1,22,10,13,11,39,500,34,2,1029.5,-18.1,0,ENE,2
24,2013,3,1,23,15,15,14,41,500,31,1,1029.6,-18.4,0,ENE,1.8
25,2013,3,2,0,5,10,11,35,400,39,0.5,1030.2,-18.3,0,ENE,1.4
26,2013,3,2,1,3,8,9,33,400,40,-0.3,1030.2,-17.5,0,E,1
27,2013,3,2,2,3,6,9,29,300,44,-1.2,1029.6,-17,0,E,0.8
28,2013,3,2,3,3,6,9,29,400,43,-2.9,1029.7,-14.9,0,N,0.1
29,2013,3,2,4,3,6,8,30,400,41,-2.4,1029.8,-15.5,0,N,0.2
30,2013,3,2,5,8,8,6,15,300,57,-1.2,1029.2,-17.9,0,NNE,1
31,2013,3,2,6,8,8,10,31,400,37,-1.2,1028.5,-17.9,0,WNW,1.5
32,2013,3,2,7,3,6,16,61,600,8,-1.1,1029.2,-16.1,0,WSW,1.2
33,2013,3,2,8,4,7,17,53,500,17,0,1028.8,-16.8,0,W,1.3
34,2013,3,2,9,4,11,17,50,500,23,1.1,1028.9,-16.8,0,SW,1
35,2013,3,2,10,5,14,22,52,600,20,1.9,1028.4,-17.1,0,SW,2
36,2013,3,2,11,13,18,20,61,1000,15,2.5,1027.5,-17.7,0,SW,2.1
37,2013,3,2,12,17,25,19,47,700,29,3.3,1026.2,-17.6,0,SSW,1.8
38,2013,3,2,13,24,28,18,35,600,43,4.2,1024.8,-16.8,0,SE,1
39,2013,3,2,14,18,27,23,36,800,44,4.1,1024.1,-16.3,0,SSW,1.3
40,2013,3,2,15,34,37,44,43,1100,40,3.9,1023.5,-15.9,0,SSW,1.9
41,2013,3,2,16,42,56,46,44,1100,38,3.8,1022.8,-15,0,SSW,1
42,2013,3,2,17,56,68,48,46,1100,37,3.1,1022.7,-14.1,0,S,1.1
43,2013,3,2,18,56,80,51,52,1100,31,2.6,1022.5,-13.7,0,S,1.3
44,2013,3,2,19,64,88,53,67,1300,14,0.6,1022.2,-12.8,0,SSW,0.5
45,2013,3,2,20,72,96,63,83,1600,2,-0.2,1022.3,-11,0,W,1.1
46,2013,3,2,21,88,118,72,91,1800,2,-0.1,1021.8,-10.9,0,N,0.2
47,2013,3,2,22,101,125,82,93,2000,2,-2.4,1021.3,-11.7,0,SSW,0.6
48,2013,3,2,23,108,127,70,92,2100,2,-2.3,1020.3,-12.1,0,N,0.1
49,2013,3,3,0,101,108,56,92,2100,2,-0.6,1019.4,-14.2,0,NE,1.3
50,2013,3,3,1,77,93,62,94,2299,2,-0.1,1018.7,-14.5,0,NNE,1.4
51,2013,3,3,2,97,109,68,92,2600,2,-2.8,1017.3,-13.4,0,W,0.6
52,2013,3,3,3,107,120,75,89,2700,2,-4.4,1016.6,-11.7,0,SSW,0.4
53,2013,3,3,4,107,118,76,89,2799,2,-5.1,1015.9,-11.5,0,WSW,0.7
54,2013,3,3,5,104,109,65,86,2000,2,-5.3,1015.7,-11.2,0,WSW,1
55,2013,3,3,6,87,94,60,86,2000,2,-5.8,1015.6,-11.1,0,W,1
56,2013,3,3,7,86,95,69,86,2000,2,-3.2,1015.8,-10.3,0,NNW,0.6
57,2013,3,3,8,84,101,73,86,2399,2,1.7,1015.1,-12.5,0,ESE,0.6
58,2013,3,3,9,88,119,83,91,2799,2,3.8,1015,-12.6,0,N,0.5
59,2013,3,3,10,91,127,84,95,2600,2,7.2,1014.1,-12.1,0,SSW,0.8
60,2013,3,3,11,93,129,88,102,2600,4,11.1,1012.8,-11.7,0,SSW,2.3
61,2013,3,3,12,101,143,79,115,3000,6,12.7,1011.9,-12.5,0,S,1.9
62,2013,3,3,13,110,152,54,92,2000,18,13.7,1010.6,-11.7,0,S,2.3
63,2013,3,3,14,92,143,52,86,1800,35,14.7,1010.2,-12.6,0,SW,2.3
64,2013,3,3,15,114,169,43,58,1300,55,15,1009.6,-12.3,0,WSW,2.8
65,2013,3,3,16,95,146,29,46,1000,60,13.6,1009.8,-9.6,0,WSW,3.2
66,2013,3,3,17,77,130,36,57,1000,50,11.6,1010.4,-8.9,0,WSW,1.5
67,2013,3,3,18,84,159,65,102,1600,16,8.6,1011.4,-8,0,WNW,1.3
68,2013,3,3,19,123,225,66,116,1800,2,9.6,1012.4,-12.3,0,WNW,2.9
69,2013,3,3,20,150,242,69,120,2200,2,12.1,1012.6,-13,0,W,0.8
70,2013,3,3,21,147,191,23,80,1100,2,5.1,1012.8,-12.4,0,N,0.2
71,2013,3,3,22,62,68,14,73,800,2,3.5,1012.9,-10.9,0,WSW,1
72,2013,3,3,23,27,41,20,89,1600,2,9.6,1013.8,-11.7,0,NE,1.9
73,2013,3,4,0,33,46,21,85,2000,2,9.6,1014.8,-11.7,0,NNE,2.6
74,2013,3,4,1,31,36,31,73,1200,2,8.8,1015.6,-11.8,0,NE,2.1
75,2013,3,4,2,23,31,10,25,500,44,7.8,1016.1,-11.6,0,NE,2.1
76,2013,3,4,3,10,27,5,17,400,56,7.6,1015.9,-11.7,0,NNE,2.8
77,2013,3,4,4,8,16,12,32,500,37,4.8,1016.8,-12.2,0,NE,0.4
78,2013,3,4,5,9,22,15,23,400,44,1.9,1017.4,-11.6,0,E,1
79,2013,3,4,6,4,24,18,32,600,33,1,1018.1,-10.5,0,NW,0
80,2013,3,4,7,8,22,22,53,900,11,6.6,1019,-11.1,0,SW,0.8
81,2013,3,4,8,9,28,32,61,1100,8,9,1019.8,-11.1,0,NE,2
82,2013,3,4,9,12,29,22,37,600,36,10.7,1019.8,-12.7,0,ENE,2.5
83,2013,3,4,10,11,13,15,25,500,51,11.6,1019.7,-12.7,0,NNE,2.5
84,2013,3,4,11,12,14,11,19,400,60,13.1,1019,-13,0,NE,1.4
85,2013,3,4,12,15,16,12,19,400,63,14.3,1018.1,-12.9,0,SE,0.8
86,2013,3,4,13,13,16,11,18,400,67,14.5,1017,-13.7,0,E,1.3
87,2013,3,4,14,8,13,9,20,400,69,15.8,1016.1,-12.6,0,SW,2.5
88,2013,3,4,15,10,15,11,25,400,67,15.1,1015.4,-14.2,0,S,2
89,2013,3,4,16,12,18,10,28,400,75,14.6,1015,-13.6,0,SSW,2.3
90,2013,3,4,17,23,26,8,28,500,87,12.8,1015.2,-11.7,0,WSW,2.9
91,2013,3,4,18,29,38,13,43,500,63,11.2,1015.7,-11.6,0,WSW,2.3
92,2013,3,4,19,32,66,16,65,700,32,9.5,1015.9,-10.6,0,SSW,1.5
93,2013,3,4,20,40,92,25,78,1100,14,7.8,1016.1,-10.6,0,WSW,0.6
94,2013,3,4,21,56,104,38,88,1399,4,6.9,1016.3,-10.4,0,S,2.2
95,2013,3,4,22,71,111,35,83,1399,7,6.6,1016,-10.2,0,S,1.3
96,2013,3,4,23,76,105,52,71,1399,87,4.9,1015,-9.7,0,W,1.2
97,2013,3,5,0,82,106,86,63,1300,87,5,1014.6,-8.9,0,SW,0.7
98,2013,3,5,1,93,124,82,58,1300,87,3.7,1013.9,-8.4,0,SSE,2.7
99,2013,3,5,2,107,138,NA,56,1399,87,2.3,1013.5,-7.9,0,W,0.9
100,2013,3,5,3,114,130,4,59,NA,87,-0.4,1013,-7.7,0,WSW,1.1
101,2013,3,5,4,125,137,5,NA,1800,87,-1.1,1012.9,-8.1,0,W,0.9
102,2013,3,5,5,138,149,59,74,2200,87,-1.9,1012.9,-7.8,0,ESE,0
103,2013,3,5,6,132,145,63,79,2399,87,-0.1,1012.6,-9,0,NNE,0.6
104,2013,3,5,7,129,137,67,82,2799,87,2.4,1012.5,-7.5,0,ENE,0
105,2013,3,5,8,118,136,80,90,3399,87,7.2,1012.3,-8.8,0,ENE,1
106,2013,3,5,9,117,150,117,97,3100,87,9,1011.7,-8.6,0,ENE,1.9
107,2013,3,5,10,126,172,90,108,3000,87,10.3,1011,-8.9,0,NNE,1.7
108,2013,3,5,11,133,180,83,108,2600,87,11.4,1010.2,-9,0,E,0.8
109,2013,3,5,12,138,169,73,101,2000,25,13.2,1008.6,-8.7,0,SW,0.8
110,2013,3,5,13,134,157,72,116,2100,87,14.7,1007.4,-8.1,0,SSW,1.3
111,2013,3,5,14,142,161,79,140,2399,87,15.4,1006.5,-7.5,0,ENE,1
112,2013,3,5,15,168,187,102,132,2200,87,15.9,1006.2,-7.1,0,SSW,0.9
113,2013,3,5,16,193,217,100,95,1700,87,14.9,1006,-6.7,0,SSE,0.9
114,2013,3,5,17,184,208,104,75,1500,78,11.3,1006.5,-5.7,0,NNW,0.7
115,2013,3,5,18,180,194,104,82,1500,78,11.3,1007,-5.7,0,E,0.7
116,2013,3,5,19,185,206,88,146,2200,78,6.8,1007.6,-5.9,0,ESE,0
117,2013,3,5,20,198,230,85,145,2299,78,5.7,1007.9,-5.6,0,WSW,0.6
118,2013,3,5,21,202,234,88,145,3100,78,4.6,1007.9,-5.5,0,WSW,0.6
119,2013,3,5,22,216,233,96,142,2700,78,4.4,1007.9,-5.4,0,NNE,0.9
120,2013,3,5,23,214,220,100,154,3399,78,7.9,1007.5,-6.6,0,ENE,0.5
121,2013,3,6,0,220,232,110,148,3100,78,4.8,1007.5,-6.2,0,WNW,0.4
122,2013,3,6,1,229,232,99,136,2799,78,2.5,1007.3,-5.6,0,SW,0.4
123,2013,3,6,2,220,226,102,138,3000,78,2.3,1007,-5.4,0,NNW,0.9
124,2013,3,6,3,159,208,82,129,2600,78,3.6,1006.9,-5.6,0,WSW,1
125,2013,3,6,4,149,187,77,131,2799,78,4.7,1006.7,-6,0,ENE,0.5
126,2013,3,6,5,186,187,75,131,2799,78,4.9,1006.8,-5.5,0,ESE,1.2
127,2013,3,6,6,187,188,79,137,3000,78,5.3,1007.5,-5.7,0,WNW,1.5
128,2013,3,6,7,186,200,86,128,2700,78,6.7,1008.2,-5.6,0,WNW,0.7
129,2013,3,6,8,193,207,102,117,2799,78,7.6,1008.2,-4.8,0,WNW,1
130,2013,3,6,9,194,215,88,100,2299,78,8.7,1008.1,-5.6,0,NNW,1
131,2013,3,6,10,181,202,87,101,2600,78,9.6,1007.8,-5.1,0,NE,1.3
132,2013,3,6,11,177,199,105,106,3000,78,11.4,1006.7,-4.3,0,ESE,0.4
133,2013,3,6,12,187,207,107,104,2600,78,12.2,1006,-4.5,0,WSW,0.8
134,2013,3,6,13,192,218,116,112,2700,78,13.4,1005.3,-4.3,0,WNW,0.6
135,2013,3,6,14,209,231,128,116,2799,78,14.6,1004.6,-4.2,0,S,1.6
136,2013,3,6,15,226,244,138,122,3200,78,14.5,1004.6,-4.3,0,SW,1.8
137,2013,3,6,16,224,253,144,130,3299,78,13.8,1004.5,-4,0,SSW,1.1
138,2013,3,6,17,225,260,146,129,3299,67,12,1005.2,-3.8,0,SW,1
139,2013,3,6,18,227,270,138,131,3200,8,8.6,1006.2,-3.6,0,WNW,0
140,2013,3,6,19,228,278,125,134,3500,8,6,1006.8,-3.7,0,N,0
141,2013,3,6,20,236,282,114,135,3700,8,4.7,1007.6,-3.3,0,WSW,0
142,2013,3,6,21,247,293,110,134,4400,8,5,1007.1,-3.1,0,WSW,1
143,2013,3,6,22,253,285,118,131,4700,8,6.8,1006.8,-2.9,0,W,0.8
144,2013,3,6,23,254,280,134,130,4799,8,5.4,1006.9,-2.9,0,WSW,0.9
145,2013,3,7,0,258,292,123,129,5299,8,5.2,1006.6,-2.9,0,W,2.4
146,2013,3,7,1,270,316,103,124,5200,8,3.3,1006.5,-3.1,0,SE,1.1
147,2013,3,7,2,280,317,100,118,4500,8,2.2,1006,-3.1,0,WNW,0.8
148,2013,3,7,3,264,285,98,110,4099,8,1,1005.7,-3.5,0,WNW,1.1
149,2013,3,7,4,249,263,78,107,4799,8,0,1005.7,-3.6,0,WNW,1
150,2013,3,7,5,243,257,69,105,4799,8,-0.4,1005.7,-3.1,0,NE,0.2
151,2013,3,7,6,243,256,61,104,5700,8,-0.3,1005.7,-2.7,0,W,0.9
152,2013,3,7,7,240,259,60,106,5799,8,3.6,1006,-0.6,0,W,0.6
153,2013,3,7,8,249,275,81,121,6700,8,9.4,1005.7,-0.8,0,N,0.1
154,2013,3,7,9,262,306,137,158,6000,8,10.1,1005.2,-1,0,WSW,0.9
155,2013,3,7,10,292,349,120,206,7599,8,12.8,1004.4,-0.8,0,WNW,1
156,2013,3,7,11,327,407,130,241,8599,8,15.6,1002.7,-2.4,0,SE,1.6
157,2013,3,7,12,389,454,150,221,6099,8,16.1,1000.7,-2.4,0,SSW,2.2
158,2013,3,7,13,366,400,137,167,3799,25,17.2,999.3,-2.5,0,SW,2.1
159,2013,3,7,14,294,336,99,110,3200,62,18.8,997.9,-2.8,0,SSW,2.4
160,2013,3,7,15,338,338,78,94,2600,70,18.4,996.7,-1.5,0,SSW,2.1
161,2013,3,7,16,190,274,56,59,1600,94,18.2,996.1,-1.1,0,SSW,0.8
162,2013,3,7,17,159,202,70,81,1700,94,15.1,995.8,-1.1,0,WSW,1
163,2013,3,7,18,208,226,73,117,1700,94,10.9,996.4,-0.6,0,WNW,0.9
164,2013,3,7,19,197,212,62,136,1500,2,10.5,996.8,-0.6,0,NNE,1.3
165,2013,3,7,20,153,190,66,147,2200,94,12.9,996.9,-2.6,0,NNE,0
166,2013,3,7,21,193,251,92,184,3500,94,11,996.8,-1.4,0,WNW,0.6
167,2013,3,7,22,304,380,103,191,4599,94,8.1,997.1,-1.4,0,NE,1.3
168,2013,3,7,23,400,468,98,182,4500,94,8.8,997.2,-1.1,0,E,1.2
169,2013,3,8,0,410,454,106,178,4500,94,5,997.3,-1.9,0,W,1
170,2013,3,8,1,421,431,74,172,4700,94,4.9,997.5,-1.8,0,NE,0.4
171,2013,3,8,2,379,431,74,164,4700,94,6.1,997.4,-1.8,0,NNE,0.6
172,2013,3,8,3,316,375,94,157,4200,94,3.9,997.3,-2.1,0,NW,0.7
173,2013,3,8,4,282,312,65,148,4700,94,3.4,997.6,-2,0,ENE,1.3
174,2013,3,8,5,287,319,52,158,6000,94,3,998.3,-2.1,0,E,0.8
175,2013,3,8,6,289,333,49,162,7000,94,2.9,998.9,-1.8,0,SSW,0.4
176,2013,3,8,7,338,342,48,164,7500,94,7.2,999.5,-0.3,0,ESE,1.1
177,2013,3,8,8,330,352,66,165,7400,94,12.3,999.9,-0.3,0,E,0.2
178,2013,3,8,9,340,377,118,198,8300,94,16.2,1000.2,-1,0,W,0.9
179,2013,3,8,10,360,398,115.668,220.9028,NA,94,18.7,999.9,-1.2,0,SW,1.1
180,2013,3,8,11,284,198,79,187,4700,94,21.1,999.6,-3.5,0,SSW,3.3
181,2013,3,8,12,174,166,48,119,2299,94,22.2,998.4,-3.3,0,S,2.7
182,2013,3,8,13,156,174,41,72,1399,94,22.9,997.4,-3.5,0,SW,2.7
183,2013,3,8,14,138,304,47,61,1300,94,16.7,997.5,1.1,0,E,4.6
184,2013,3,8,15,264,460,92,106,2700,94,13.5,998.2,0.5,0,E,3.8
185,2013,3,8,16,181,253,71,75,1300,86,11.5,999,-0.7,0,SE,1.6
186,2013,3,8,17,115,132,49,56,600,86,9.7,999,-1.1,0,E,3.2
187,2013,3,8,18,56,69,38,46,600,86,8.7,999.6,-1.7,0,E,0.8
188,2013,3,8,19,43,72,35,49,900,86,8.6,999.6,-0.7,0,E,2.2
189,2013,3,8,20,55,72,37,54,1100,86,7.5,999.2,-2.3,0,E,0.6
190,2013,3,8,21,49,52,33,42,1100,86,7.4,998.9,-2.1,0,E,1.7
191,2013,3,8,22,50,60,38,68,1600,86,6.7,998.1,-3.6,0,E,2.5
192,2013,3,8,23,45,54,52,55,1700,86,5.9,996.7,-4.6,0,ESE,2
193,2013,3,9,0,45,48,54,56,2000,86,3.9,995.4,-4.1,0,SSE,0.2
194,2013,3,9,1,55,72,61,61,2299,86,3.4,994.3,-3.9,0,W,1.3
195,2013,3,9,2,61,75,NA,60,2299,86,2.4,993.1,-3.7,0,WNW,1.5
196,2013,3,9,3,68,81,5,79,NA,86,1.6,992,-3.5,0,W,1
197,2013,3,9,4,70,80,5,NA,2500,86,1,991.1,-3.7,0,W,0.8
198,2013,3,9,5,73,88,48,75,2700,86,1.1,991.2,-3.2,0,NW,0.4
199,2013,3,9,6,77,99,74,76,2700,86,3.8,991.3,-3.3,0,NNW,0.2
200,2013,3,9,7,102,109,80,89,2299,86,5.5,991.7,-2.6,0,ENE,1.7
201,2013,3,9,8,103,138,87,83,2100,86,9.7,992.8,-2.3,0,E,2.6
202,2013,3,9,9,112,140,92,79,2000,86,18,995.2,-0.8,0,WNW,9.9
203,2013,3,9,10,141,375,98,70,1700,86,15.7,997.1,-5.4,0,WNW,13.2
204,2013,3,9,11,104,589,53,36,900,86,13.8,1000.5,-10.2,0,W,5.3
205,2013,3,9,12,69,902,10,11,300,86,12,1003.2,-13.9,0,WNW,6.2
206,2013,3,9,13,72,961,4,9,200,86,10.5,1005.8,-16.8,0,NW,3.7
207,2013,3,9,14,68,890,3,7,200,81,10.5,1006.7,-17.8,0,N,3.6
208,2013,3,9,15,40,432,3,11,300,81,10.5,1008.2,-17.8,0,NW,4.9
209,2013,3,9,16,20,161,3,11,300,81,11.1,1009.7,-18.3,0,NNW,4
210,2013,3,9,17,18,119,3,13,300,81,9.7,1011.7,-18.4,0,N,1.8
211,2013,3,9,18,17,85,3,11,300,81,8.1,1014.7,-18.7,0,N,3.7
212,2013,3,9,19,13,76,3,16,300,81,7,1016.7,-18.8,0,NNW,1.9
213,2013,3,9,20,15,52,5,18,400,81,6,1018.7,-18.8,0,N,2.2
214,2013,3,9,21,12,35,9,19,300,81,5.3,1019.6,-18.6,0,NNE,2.6
215,2013,3,9,22,16,21,6,18,400,81,4.6,1020.2,-18.4,0,N,1.8
216,2013,3,9,23,3,7,4,16,400,81,1.8,1020.4,-15.7,0,NE,0.5
217,2013,3,10,0,11,12,4,22,400,81,4.1,1020.1,-18.2,0,ENE,1.3
218,2013,3,10,1,3,6,6,26,500,81,2.6,1020.3,-18.8,0,NE,1.4
219,2013,3,10,2,3,9,9,40,600,81,-0.4,1020.3,-15.9,0,SSW,0.6
220,2013,3,10,3,3,7,12,38,700,81,-1.9,1020.7,-12.6,0,WSW,1.2
221,2013,3,10,4,16,22,11,60,1200,81,-1,1021.4,-13.6,0,WNW,1
222,2013,3,10,5,24,25,22,77,1200,81,-3.2,1021.6,-14.3,0,WNW,0.5
223,2013,3,10,6,32,36,26,78,1800,81,-2.6,1022.1,-13.8,0,WNW,1.5
224,2013,3,10,7,28,37,25,75,1800,81,3.2,1022.8,-15.5,0,SW,2
225,2013,3,10,8,18,28,33,68,1300,81,5.5,1023.1,-15.7,0,SW,4.3
226,2013,3,10,9,29,32,40,50,1000,81,6.7,1022.6,-16,0,SW,3.6
227,2013,3,10,10,30,54,28,37,1000,81,8.3,1021.7,-16.1,0,S,3.1
228,2013,3,10,11,32,42,24,26,800,81,9.6,1021.2,-15.1,0,SW,3.7
229,2013,3,10,12,30,43,26,24,600,81,10.2,1020.3,-15.4,0,SW,4.6
230,2013,3,10,13,22,34,22,21,500,81,10.7,1019.1,-14.9,0,SW,4.1
231,2013,3,10,14,22,27,16,18,400,79,11.2,1018.2,-14.5,0,SW,3
232,2013,3,10,15,37,64,18,19,500,85,11,1017.8,-14.7,0,SW,4
233,2013,3,10,16,39,53,22,23,500,85,10.5,1017.5,-13.6,0,SW,3.5
234,2013,3,10,17,46,67,25,29,500,85,9.2,1017.4,-13.3,0,SSW,1.4
235,2013,3,10,18,51,72,26,34,600,85,8.2,1017.7,-12.9,0,SW,1.3
236,2013,3,10,19,66,86,30,54,900,85,6.7,1018,-11.5,0,SSW,1.7
237,2013,3,10,20,69,100,31,66,1000,85,5.9,1018.3,-10.8,0,S,1.2
238,2013,3,10,21,66,87,27,60,900,85,4.8,1018.4,-10.5,0,SSW,0.9
239,2013,3,10,22,78,103,36,58,1100,85,4.4,1017.8,-10.1,0,SSE,0.9
240,2013,3,10,23,87,110,41,61,1200,85,3.3,1017.9,-10,0,S,1.3
241,2013,3,11,0,98,118,55,61,1200,85,2,1017.9,-9.6,0,S,1
242,2013,3,11,1,104,124,72,63,1200,85,1.1,1017.3,-9,0,W,0.8
243,2013,3,11,2,110,117,78,67,1300,85,0.4,1016.6,-8.8,0,SSE,0.8
244,2013,3,11,3,114,122,89,64,1300,85,-1.1,1016.3,-8.5,0,E,0.7
245,2013,3,11,4,111,113,70,67,1300,85,-1.9,1016.1,-8,0,SE,0.2
246,2013,3,11,5,112,115,86,63,1300,85,-2.5,1016.2,-7.8,0,WNW,1.1
247,2013,3,11,6,97,110,91,65,1399,85,-2.1,1016.2,-7.2,0,W,0.7
248,2013,3,11,7,89,93,59,73,1800,85,-0.2,1016.4,-7,0,WSW,0.5
249,2013,3,11,8,98,104,60,77,1700,85,3.8,1016.4,-7.7,0,E,0.2
250,2013,3,11,9,103,103,78,71,1500,85,5.9,1015.9,-7.4,0,SSW,1.2
251,2013,3,11,10,92,118,111,70,1500,85,7.3,1015,-8.3,0,ENE,0.7
252,2013,3,11,11,105,124,110,70,1600,85,9.1,1013.9,-9,0,SSW,1.1
253,2013,3,11,12,136,148,122,78,1600,85,10.4,1012.5,-8.3,0,SE,1.9
254,2013,3,11,13,132,139,116,70,1399,85,11,1011.3,-7.8,0,SW,2.5
255,2013,3,11,14,118,124,98,56,1200,85,10.7,1010.1,-7.1,0,SW,2.8
256,2013,3,11,15,106,113,95,56,1100,80,11.1,1009.3,-6.8,0,SW,1.8
257,2013,3,11,16,123,154,118,67,1600,74,10.5,1008.5,-6.4,0,SW,2.7
258,2013,3,11,17,144,203,159,80,2299,74,9.6,1008.8,-5.9,0,WSW,2
259,2013,3,11,18,145,229,106,79,1800,51,9.5,1009,-6.4,0,SE,0.9
260,2013,3,11,19,156,164,113,98,2200,47,9.4,1009.2,-6.1,0,S,1
261,2013,3,11,20,188,237,177,111,2899,47,9.3,1009.5,-5.8,0,S,0.9
262,2013,3,11,21,191,250,153,110,2899,47,8.8,1009,-4.1,0,SSW,1.2
263,2013,3,11,22,131,251,77,91,1600,47,8.7,1008.5,-5.6,0,S,1.6
264,2013,3,11,23,82,92,53,78,1300,47,7.2,1007.3,-5.5,0,ESE,0.1
265,2013,3,12,0,101,107,60,72,1399,47,5.5,1006.5,-5.2,0,SSE,0.9
266,2013,3,12,1,122,129,64,80,1700,47,7.3,1006.1,-5.4,0,S,1.3
267,2013,3,12,2,105,130,71,77,1800,47,7.1,1005,-5,0,SSE,1
268,2013,3,12,3,106,109,64,72,1600,47,6.8,1004.8,-4.3,0,ENE,1
269,2013,3,12,4,90,102,63,70,1399,47,4.7,1005.6,0.1,1.4,NE,1.3
270,2013,3,12,5,103,194,40,66,1399,47,3.7,1005.3,1.7,1.2,ENE,0.6
271,2013,3,12,6,98,118,18,78,2100,47,3.2,1005.9,2.2,1.5,WSW,0.8
272,2013,3,12,7,125,119,16,74,2000,47,2.8,1005.8,1.9,2,N,0
273,2013,3,12,8,120,84,13,72,1899,47,3.4,1005.7,2.5,0.2,NE,1.7
274,2013,3,12,9,120,88,13,73,2100,47,4,1005.9,2.5,0,E,0.9
275,2013,3,12,10,130,91,14,75,2100,47,4.4,1005.9,2.7,0.3,ESE,0.4
276,2013,3,12,11,137,91,17,74,1899,47,4.6,1005.7,2.9,0,SW,0.7
277,2013,3,12,12,136,97,19,70,1800,47,5.3,1005.8,3.3,0,WSW,0.5
278,2013,3,12,13,152,95,24,72,1899,47,5.5,1005.7,3,0,NE,2.4
279,2013,3,12,14,133,79,25,69,1700,44,6.2,1006.2,3.2,0,NE,2.8
280,2013,3,12,15,124,89,23,65,1700,32,6.4,1006.9,3.5,0,NNE,1.5
281,2013,3,12,16,136,97,24,67,1800,22,7.2,1007.2,3.8,0,W,1.6
282,2013,3,12,17,135,75,33,71,1800,22,6.9,1008.2,3.5,0,E,1.4
283,2013,3,12,18,137,106,33,77,1700,4,4.8,1010.2,2.8,0,SSW,0.4
284,2013,3,12,19,134,90,30,80,1700,4,4.3,1011.6,2.5,0,WNW,0.8
285,2013,3,12,20,126,95,25,77,1700,4,5.3,1013.5,3.1,0,N,0.5
286,2013,3,12,21,141,99,19,76,2100,4,4.4,1014.7,2.3,0,E,1
287,2013,3,12,22,147,102,17,76,2700,4,5.1,1015.8,-0.3,0,ENE,1
288,2013,3,12,23,111,28,20,67,1700,4,5,1016.6,-6,0,ENE,1.4
289,2013,3,13,0,27,27,32,30,700,26,4.8,1017.3,-8,0,NE,1.9
290,2013,3,13,1,10,10,18,19,500,48,4.2,1017.7,-9.6,0,N,4
291,2013,3,13,2,9,9,18,16,500,54,3.4,1018.1,-9.6,0,NE,2.8
292,2013,3,13,3,9,9,6,19,NA,54,2.9,1018.7,-9.4,0,NNE,2.4
293,2013,3,13,4,12,12,4,19,400,54,2.3,1019.7,-9.9,0,NNE,2
294,2013,3,13,5,11,11,10,32,500,54,1.6,1020.3,-10.3,0,NE,1.3
295,2013,3,13,6,12,12,18,36,600,54,1.6,1021.3,-9.1,0,NE,0.9
296,2013,3,13,7,11,11,25,51,700,54,3.9,1022.7,-10.2,0,NE,1.5
297,2013,3,13,8,3,7,23,54,700,54,4.8,1023.8,-11.3,0,NW,2.5
298,2013,3,13,9,18,8,22,43,600,54,5.1,1024.4,-11.5,0,E,3.1
299,2013,3,13,10,16,16,13,26,500,54,6.1,1024.2,-12.5,0,ENE,2
300,2013,3,13,11,14,6,9,19,400,59,6.8,1023.5,-14.1,0,NE,3.1
301,2013,3,13,12,20,6,7,17,400,66,7.3,1022.8,-13.6,0,ENE,2.2
